source,HPO_term_VarName,HPO_term_name,HPO_term_id,highlighted,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
HP,Abnormal_nephron_morphology,Abnormal nephron morphology,HP:0012575,FALSE,5.69802623444402e-14,13.24427555554441,260,173,41,4958,"C3,CEP83,CFH,CFI,COL7A1,COQ2,DCDC2,FAH,FOXP3,G6PC1,GLA,GLIS2,INVS,LPIN2,MMACHC,MMP1,MTRR,MUC1,NPHP1,NPHP3,NPHP4,PLEC,REN,SLC37A4,SLC7A7,SMARCAL1,TMEM67,TREX1,WAS,WDR19,XPNPEP3,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormal_cellular_physiology,Abnormal cellular physiology,HP:0011017,FALSE,5.813956330575847e-14,13.235528234598815,602,173,63,4958,"ADA2,BRCA1,BRCA2,BRIP1,BTK,CD40LG,CDAN1,CLCN7,COL7A1,DNAJC21,ELANE,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FOXP3,GBA1,HLA-DQB1,IFIH1,MAD2L2,MMP1,PALB2,PEPD,RAD51,RAD51C,RBM8A,RFWD3,RMRP,SAMD9L,SLC25A13,SLC2A1,SLC46A1,SLC7A7,SLX4,SMARCAL1,SRP54,TBX1,TERT,TGFB1,TINF2,UBE2T,WAS,XRCC2,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4L,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Hypospadias,Hypospadias,HP:0000047,FALSE,9.588670735709424e-14,13.018241594305787,362,173,48,4958,"ADA2,BRCA1,BRCA2,BRIP1,COG1,COL3A1,DKC1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GATA1,HBA1,HBA2,MAD2L2,PALB2,RAD51,RAD51C,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SLX4,SMAD4,TBX1,TSR2,UBE2T,XRCC2"
HP,Abnormal_motivation,Abnormal motivation,HP:5200275,FALSE,9.617488137973873e-14,13.016938340671333,644,173,65,4958,"ADA2,ATP7B,BRCA2,COL7A1,COQ2,CP,FMO3,GATA1,GBA1,GLA,HAMP,HLA-DQB1,LMBRD1,MEN1,MMAA,MMAB,MMACHC,MMADHC,MMP1,MTRR,NPHP1,PCCA,PCCB,PRDX1,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC19A2,SLC25A13,SLC2A1,SLC4A1,SLC7A7,SMPD1,TBX1,TGFB1,TREX1,TSR2,XK,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Cataract,Cataract,HP:0000518,FALSE,1.7773696505872613e-13,12.750222239884534,804,173,73,4958,"ADA2,ALG8,BRCA1,BRCA2,BRIP1,CEP164,COL4A1,COL7A1,CTC1,DKC1,ERCC4,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GATA1,GLA,INVS,MAD2L2,MMP1,NPHP1,NPHP3,NPHP4,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC25A13,SLC2A1,SLX4,SMAD4,TBX1,TERT,TINF2,TMEM67,TSR2,UBE2T,WDR19,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND5,MT-ND6,POLG,POLG2"
HP,Hypertrophic_cardiomyopathy,Hypertrophic cardiomyopathy,HP:0001639,FALSE,2.1514873275807284e-13,12.667261207600468,283,173,42,4958,"ANKS6,BRCA1,BRCA2,BRIP1,COQ2,ERCC4,FAH,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GLA,IFIH1,MAD2L2,MEN1,NEK8,PALB2,RAD51,RAD51C,RFWD3,SLX4,SURF1,TGFB1,TREX1,UBE2T,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormal_shape_of_the_palpebral_fissure,Abnormal shape of the palpebral fissure,HP:0200005,FALSE,2.951157104344953e-13,12.530007670291985,60,173,21,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,RAD51,RAD51C,RFWD3,SLX4,UBE2T,XRCC2"
HP,Sprengel_anomaly,Sprengel anomaly,HP:0000912,FALSE,4.435372929328208e-13,12.353069858506373,54,173,20,4958,"ADA2,COL3A1,GATA1,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,TSR2"
HP,Upper_limb_undergrowth,Upper limb undergrowth,HP:0009824,FALSE,5.009491132044142e-13,12.300206387859195,85,173,24,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RPL26,RPS19,SLX4,UBE2T,XRCC2"
HP,Abnormality_of_urine_homeostasis,Abnormality of urine homeostasis,HP:0003110,FALSE,6.092910025827909e-13,12.215175235066893,743,173,69,4958,"ACVRL1,ALPL,ATP7B,BRCA2,C3,CD46,CFB,CFH,CFI,COL4A1,COQ2,DCDC2,ENG,ERCC4,F8,FAH,FARS2,FMO3,G6PC1,GATA1,GBA1,GLA,HBB,HCFC1,LMBRD1,LPIN2,MEN1,MMAA,MMAB,MMACHC,MMADHC,MTR,MTRR,MUC1,NPHP1,NPHP3,PCCA,PCCB,PEPD,PRDX1,REN,RMRP,SLC19A2,SLC25A13,SLC37A4,SLC7A7,SMAD4,SMARCAL1,STK11,SURF1,TERT,TGFB1,THBD,TMEM67,TREX1,UROS,WDR19,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG"
HP,Abnormal_lens_morphology,Abnormal lens morphology,HP:0000517,FALSE,6.727666384497784e-13,12.172135552727982,823,173,73,4958,"ADA2,ALG8,BRCA1,BRCA2,BRIP1,CEP164,COL4A1,COL7A1,CTC1,DKC1,ERCC4,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GATA1,GLA,INVS,MAD2L2,MMP1,NPHP1,NPHP3,NPHP4,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC25A13,SLC2A1,SLX4,SMAD4,TBX1,TERT,TINF2,TMEM67,TSR2,UBE2T,WDR19,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND5,MT-ND6,POLG,POLG2"
HP,Abnormal_aortic_morphology,Abnormal aortic morphology,HP:0001679,FALSE,6.831910804764492e-13,12.165457812291455,395,173,49,4958,"ABCG8,ADA2,BRCA1,BRCA2,BRIP1,COL3A1,ENG,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GATA1,GBA1,IFIH1,MAD2L2,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLX4,SMAD4,TBX1,TREX1,TSR2,UBE2T,XRCC2"
HP,Abnormal_cellular_phenotype,Abnormal cellular phenotype,HP:0025354,FALSE,8.782552831530408e-13,12.056379229025477,635,173,63,4958,"ADA2,BRCA1,BRCA2,BRIP1,BTK,CD40LG,CDAN1,CLCN7,COL7A1,DNAJC21,ELANE,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FOXP3,GBA1,HLA-DQB1,IFIH1,MAD2L2,MMP1,PALB2,PEPD,RAD51,RAD51C,RBM8A,RFWD3,RMRP,SAMD9L,SLC25A13,SLC2A1,SLC46A1,SLC7A7,SLX4,SMARCAL1,SRP54,TBX1,TERT,TGFB1,TINF2,UBE2T,WAS,XRCC2,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4L,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Nonimmune_hydrops_fetalis,Nonimmune hydrops fetalis,HP:0001790,FALSE,9.330308839893484e-13,12.030103980557717,63,173,21,4958,"ADA2,GATA1,GBA1,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,TSR2,UROS"
HP,Abnormal_circulating_metabolite_concentration,Abnormal circulating metabolite concentration,HP:0032180,FALSE,1.0188346826701208e-12,11.991896279417224,1359,173,97,4958,"ABCA1,ABCG8,ADA2,ALG8,ALPL,ATP7B,BAAT,BRCA2,BTK,C3,CD46,CDAN1,CFB,CFH,CFHR1,CFHR3,CFI,CLCN7,COL3A1,COL4A1,COL7A1,COQ2,CP,DCDC2,DNAJC21,EPB42,ERCC4,FAH,FAM111A,FOXP3,G6PC1,GATA1,GBA1,GLA,HAMP,HBB,HCFC1,HLA-DQB1,IFIH1,INVS,KCNE1,KCNQ1,LIPA,LMBRD1,LYST,MAD2L2,MEN1,MMAA,MMAB,MMACHC,MMADHC,MMP1,MTR,MTRR,MTTP,MUC1,NPHP1,PCCA,PCCB,PLEC,PNPO,PRDX1,REN,RMRP,SAMD9,SBDS,SLC25A13,SLC2A1,SLC37A4,SLC4A1,SLC7A7,SMAD4,SMARCAL1,SMPD1,SRP54,STK11,TBX1,TERT,TFR2,THBD,TMEM67,TREX1,UROS,WDR19,XK,MT-ATP8,MT-ATP6,MT-CO1,MT-CO3,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Multiple_cafe-au-lait_spots,Multiple cafe-au-lait spots,HP:0007565,FALSE,1.3476667795047515e-12,11.870417477023171,64,173,21,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,RAD51,RAD51C,RFWD3,SLX4,UBE2T,XRCC2"
HP,Abnormality_of_Krebs_cycle_metabolism,Abnormality of Krebs cycle metabolism,HP:0000816,FALSE,1.4964040445966491e-12,11.824951126627512,15,173,12,4958,"MMAA,MMAB,MMACHC,MMADHC,PRDX1,MT-ATP6,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6"
HP,Digestive_system_neoplasm,Digestive system neoplasm,HP:0034930,FALSE,1.6174093096005475e-12,11.79118006147487,313,173,43,4958,"ACVRL1,ADA2,ATP7B,BRCA1,BRCA2,BRIP1,BTK,DKC1,ENG,FAH,G6PC1,GATA1,HBB,KCNQ1,MEN1,PALB2,RAD51,RAD51C,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC25A13,SLC37A4,SMAD4,SMPD1,STK11,TERT,TMEM67,TREX1,TSR2"
HP,Neoplasm_of_the_gastrointestinal_tract,Neoplasm of the gastrointestinal tract,HP:0007378,FALSE,1.6174093096005475e-12,11.79118006147487,313,173,43,4958,"ACVRL1,ADA2,ATP7B,BRCA1,BRCA2,BRIP1,BTK,DKC1,ENG,FAH,G6PC1,GATA1,HBB,KCNQ1,MEN1,PALB2,RAD51,RAD51C,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC25A13,SLC37A4,SMAD4,SMPD1,STK11,TERT,TMEM67,TREX1,TSR2"
HP,Aplasia/hypoplasia_involving_forearm_bones,Aplasia/hypoplasia involving forearm bones,HP:0006503,FALSE,1.6267055767748868e-12,11.788691044452698,98,173,25,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RPL26,RPS19,SLX4,TGFB1,UBE2T,XRCC2"
HP,Growth_delay,Growth delay,HP:0001510,FALSE,2.4954911387079314e-12,11.602843967940547,1840,173,115,4958,"ADA2,ALG8,ALPL,BRCA1,BRCA2,BRIP1,BTK,CDAN1,CDIN1,CEP164,CLCN7,COG1,COL3A1,COL7A1,CTC1,DKC1,DNAJC21,ENG,EPB42,ERCC4,FAH,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,G6PC1,G6PC3,GATA1,GBA1,GLA,HBA1,HBA2,HBB,HCFC1,HLA-DQB1,IFIH1,INVS,LIPA,LMBRD1,LPIN2,MAD2L2,MEN1,MMACHC,MMP1,MTRR,NPHP1,NPHP3,NPHP4,PALB2,PCCA,PCCB,PLEC,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SBDS,SLC19A2,SLC25A13,SLC2A1,SLC37A4,SLC4A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,TBX1,TERT,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,UROS,WDR19,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6"
HP,Hypopigmented_skin_patches,Hypopigmented skin patches,HP:0001053,FALSE,2.577350099686324e-12,11.588826584151985,119,173,27,4958,"BRCA1,BRCA2,BRIP1,BTK,CTC1,DKC1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,RAD51,RAD51C,RFWD3,SLX4,TBX1,TERT,TINF2,UBE2T,XRCC2"
HP,Abnormal_renal_glomerulus_morphology,Abnormal renal glomerulus morphology,HP:0000095,FALSE,3.17515238487421e-12,11.498235426806056,198,173,34,4958,"C3,CEP83,CFH,CFI,COL7A1,COQ2,FAH,FOXP3,G6PC1,GLA,LPIN2,MMACHC,MMP1,MTRR,MUC1,NPHP3,PLEC,REN,SLC37A4,SLC7A7,SMARCAL1,TREX1,WAS,WDR19,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormality_of_the_integument,Abnormality of the integument,HP:0001574,FALSE,3.316457450025589e-12,11.47932557030519,2535,173,138,4958,"ABCA1,ABCG8,ACVRL1,ADA2,ALG8,ALPL,ATP7B,BAAT,BRCA1,BRCA2,BRIP1,BTK,CD40LG,CD46,CDAN1,CDIN1,CFH,CFHR1,CFHR3,CFI,CLCN7,COG1,COL3A1,COL7A1,COQ2,CTC1,DCDC2,DDX41,DKC1,DNAJC21,ELANE,ENG,EPB42,ERCC4,ETV6,F8,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FOXP3,G6PC1,G6PC3,GATA1,GBA1,GLA,HAMP,HBA1,HBA2,HBB,HLA-DQB1,IFIH1,KCNQ1,LIPA,LMBRD1,LPIN2,LYST,MAD2L2,MEN1,MMACHC,MMADHC,MMP1,NAF1,NPHP1,NPHP3,PALB2,PCCA,PCCB,PEPD,PLEC,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SBDS,SLC19A2,SLC25A13,SLC2A1,SLC37A4,SLC46A1,SLC4A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,STK11,TBX1,TERT,TFR2,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,UROS,VWF,WAS,WDR19,XRCC2,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND4L,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Abnormal_renal_corpuscle_morphology,Abnormal renal corpuscle morphology,HP:0031263,FALSE,3.7214008394166025e-12,11.429293548744646,199,173,34,4958,"C3,CEP83,CFH,CFI,COL7A1,COQ2,FAH,FOXP3,G6PC1,GLA,LPIN2,MMACHC,MMP1,MTRR,MUC1,NPHP3,PLEC,REN,SLC37A4,SLC7A7,SMARCAL1,TREX1,WAS,WDR19,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6"
HP,Short_stature,Short stature,HP:0004322,FALSE,4.683566893430947e-12,11.329423272542822,1364,173,96,4958,"ADA2,ALPL,BRCA1,BRCA2,BRIP1,BTK,CDIN1,CEP164,CLCN7,COG1,COL3A1,CTC1,DKC1,DNAJC21,ERCC4,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,G6PC1,GATA1,GBA1,GLA,HBA1,HBA2,HCFC1,HLA-DQB1,IFIH1,INVS,LMBRD1,MAD2L2,NPHP1,NPHP3,NPHP4,PALB2,PCCA,PCCB,PLEC,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SBDS,SLC19A2,SLC2A1,SLC37A4,SLC4A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,TBX1,TERT,TINF2,TMEM67,TREX1,TSR2,UBE2T,UROS,WDR19,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormal_cardiovascular_system_physiology,Abnormal cardiovascular system physiology,HP:0011025,FALSE,5.285569775703025e-12,11.276908189604258,1415,173,98,4958,"ABCA1,ABCG8,ACVRL1,ADA2,ALPL,ANKS6,BRCA2,C3,CD46,CEP164,CEP83,CFB,CFH,CFHR1,CFHR3,CFI,CLCN7,COG1,COL3A1,COL4A1,COQ2,CP,CTC1,DCDC2,ENG,ERCC4,F8,F9,FAH,FMO3,G6PC1,G6PC3,GBA1,GLA,HAMP,HBA1,HBA2,HBB,HLA-DQB1,IFIH1,INVS,KCNE1,KCNQ1,LIPA,LMBRD1,MEN1,MMACHC,MTRR,MTTP,MUC1,NAF1,NEK8,NPHP1,NPHP3,NPHP4,PCCA,PCCB,PLEC,REN,RMRP,RPL5,RPS19,SAMD9,SBDS,SLC19A2,SLC25A13,SLC37A4,SLC4A1,SLC7A7,SMAD4,SMARCAL1,STK11,TBX1,TERT,THBD,TINF2,TMEM67,TREX1,VWF,WAS,WDR19,XK,XPNPEP3,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4L,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Abnormal_homeostasis,Abnormal homeostasis,HP:0012337,FALSE,5.73972188895769e-12,11.241109150287942,1723,173,110,4958,"ADA2,ALG8,ALPL,ATP6V1B1,ATP7B,BRCA1,BRCA2,BTK,C3,CD46,CDAN1,CFH,CFHR1,CFHR3,CFI,CLCN7,COQ2,CP,CTC1,DKC1,DNAJC21,ELANE,ENG,EPB42,ERCC4,F8,FAH,FARS2,FOXP3,G6PC1,GATA1,GBA1,GLA,HAMP,HBA1,HBA2,HBB,HCFC1,HLA-DQB1,IFIH1,INVS,KCNQ1,LIPA,LMBRD1,LPIN2,LYST,MEN1,MMAA,MMAB,MMACHC,MMADHC,MTR,MTRR,NAF1,NPHP1,PALB2,PCCA,PCCB,PNPO,PRDX1,RBM8A,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SBDS,SLC19A2,SLC25A13,SLC37A4,SLC4A1,SLC7A7,SMAD4,SMARCAL1,SRP54,SURF1,TERT,TGFB1,TINF2,TREX1,TSR2,UROS,WAS,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Mitochondrial_inheritance,Mitochondrial inheritance,HP:0001427,FALSE,5.805761712701997e-12,11.236140792993204,16,173,12,4958,"SURF1,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND4L,MT-ND4,MT-ND5,MT-ND6"
HP,Hemolytic-uremic_syndrome,Hemolytic-uremic syndrome,HP:0005575,FALSE,5.805761712701997e-12,11.236140792993204,16,173,12,4958,"C3,CD46,CFB,CFH,CFHR1,CFHR3,CFI,COG1,MMACHC,MTRR,PRDX1,THBD"
HP,Neoplasm,Neoplasm,HP:0002664,FALSE,6.03952837792653e-12,11.218996973773086,897,173,75,4958,"ACVRL1,ADA2,BRCA1,BRCA2,BRIP1,BTK,COG1,COL7A1,CTC1,DDX41,DKC1,DNAJC21,ELANE,ENG,ERCC4,ETV6,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GATA1,GBA1,HLA-DQB1,IFIH1,KCNQ1,MAD2L2,MEN1,MMP1,NAF1,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLC37A4,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,STK11,TERT,TINF2,TREX1,TSR2,UBE2T,UROS,WAS,XRCC2,MT-ND5"
HP,Aplasia/Hypoplasia_of_fingers,Aplasia/Hypoplasia of fingers,HP:0006265,FALSE,6.669117932730035e-12,11.175931602707147,355,173,45,4958,"ADA2,BRCA1,BRCA2,BRIP1,CLCN7,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GATA1,MAD2L2,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLX4,SMAD4,TSR2,UBE2T,WDR19,XRCC2"
HP,Abnormal_blood_vessel_morphology,Abnormal blood vessel morphology,HP:0033353,FALSE,8.178322049380237e-12,11.08733579161552,965,173,78,4958,"ABCA1,ABCG8,ACVRL1,ADA2,ALG8,ANKS6,BRCA1,BRCA2,BRIP1,CFI,CLCN7,COL3A1,COL4A1,DCDC2,ENG,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,G6PC3,GATA1,GBA1,IFIH1,LIPA,LMBRD1,MAD2L2,NEK8,NPHP3,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SLC37A4,SLX4,SMAD4,SMARCAL1,SMPD1,TBX1,TMEM67,TREX1,TSR2,UBE2T,WAS,WDR19,XRCC2,MT-ATP6,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND4L,MT-ND4,MT-ND5,MT-ND6"
HP,Neoplasm_by_anatomical_site,Neoplasm by anatomical site,HP:0011793,FALSE,8.44782120187455e-12,11.073255286555172,861,173,73,4958,"ACVRL1,ADA2,BRCA1,BRCA2,BRIP1,COG1,COL7A1,CTC1,DDX41,DKC1,DNAJC21,ELANE,ENG,ERCC4,ETV6,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GATA1,GBA1,HLA-DQB1,IFIH1,KCNQ1,MAD2L2,MEN1,MMP1,NAF1,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,STK11,TERT,TINF2,TREX1,TSR2,UBE2T,UROS,WAS,XRCC2,MT-ND5"
HP,Hypertension,Hypertension,HP:0000822,FALSE,1.042231194424996e-11,10.98203593235531,406,173,48,4958,"ABCG8,ACVRL1,ADA2,BRCA2,C3,CD46,CEP164,CEP83,CFB,CFH,CFHR1,CFHR3,CFI,COL3A1,DCDC2,ENG,ERCC4,FMO3,G6PC1,GBA1,GLA,HBB,HLA-DQB1,IFIH1,INVS,MEN1,MTRR,MUC1,NPHP1,NPHP3,NPHP4,SLC37A4,SMAD4,SMARCAL1,TBX1,TERT,THBD,TMEM67,TREX1,WDR19,XPNPEP3,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND5,MT-ND6"
HP,Abnormality_of_body_height,Abnormality of body height,HP:0000002,FALSE,1.094339325738273e-11,10.96084799386549,1479,173,100,4958,"ADA2,ALPL,BRCA1,BRCA2,BRIP1,BTK,CDIN1,CEP164,CLCN7,COG1,COL3A1,CTC1,DKC1,DNAJC21,ERCC4,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,G6PC1,GATA1,GBA1,GLA,HBA1,HBA2,HCFC1,HLA-DQB1,IFIH1,INVS,KCNQ1,LMBRD1,MAD2L2,MEN1,NPHP1,NPHP3,NPHP4,PALB2,PCCA,PCCB,PLEC,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SBDS,SLC19A2,SLC2A1,SLC37A4,SLC4A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,TBX1,TERT,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,UROS,WDR19,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6,POLG"
